"App ID","Keyword","App Name","Developer","Rating","Installs","Category","Description","Features"
"com.funliday.app","Travel Communities and Journals","Funliday Travel planner","Funliday Inc","3.8545454","500,000+","Travel Local","Fun Holiday Funliday The best trip planning App in the world Funliday is a trip planning app that makes your trip easier helps you to manage your trips find local attractions and get directions We support iOS Android and desktop platforms Funliday providers thousands of destinations you can easily explore all of the places you are interested in and simply add them to your itinerary You can also organize schedules and routes as well as access all other useful information for your trip Key Features Explore attractions all over the world Easy to organize your trip Support travel group collaborative editing Invite friends to join travel group Offers offline trip Provides drivingwalkingpublic transit direction Share your trip itinerary by email WhatsApp and Line Support desktop platform Like it love it Leave us feedback and a rating to let us know Were all ears for your suggestions on how to improve so if youve got any or even if you just want to say hi drop us a message at prevengersfunlidaycom Have fun on holidays","[]"
"com.getyourguide.android","Travel Communities and Journals","GetYourGuide Travel Tickets","GetYourGuide","4.8907027","10,000,000+","Travel Local","Download the GetYourGuide app to discover and book unforgettable travel experiences anywhere in the world Whether youre planning a vacation or looking for lastminute things to do in any destination we make booking tours day trips and activities easier than ever Choose from culture food adventure nature and more experiences Maximize your trip with exclusive access to the worlds top attractions and museums find the highlights and hidden gems and keep up with lastminute travel deals using the app we make travel planning easy and making memories easier Find over 100000 experiences Booking tickets for unmissable sights has never been easier experience the Colosseum Eiffel Tower London Eye TV Tower Sagrada Familia and more Discover expertguided tours explore unforgettable travel highlights in Paris Dubai London Florence New York City Berlin Vienna New Orleans Cancun Tuscany Lisbon and more Our app will be your city guide for destinations around the world and our local experts help you get fully immersed Travel with flexibility Reserve now pay later save your place for popular experiences early and make your payment at a later date Instant confirmation whether youre booking tours in advance or need lastminute tickets receive your tickets and booking confirmation instantly Offline tickets Conveniently access your booking information offline Download store and present your tickets on your mobile device Book with confidence 247 customer service Easily find help when you have questions We offer customer service by email phone and WhatsApp across multiple languages Flexible cancellation Dont stress if your plans change We offer free cancellation up to 24 hours before your activity for most bookings With tours and activities for any interest you can plan your trips your way Dive into nature and explore fjords in Norway try local cuisine across Europe or uncover fascinating history in the United States Whether youre living the magic of the wizarding world on a Harry Potter experience savoring delicious culinary delights on a food tour of Barcelona booking top rated tours to see the Vatican or following a city guide through Berlin we guarantee youll find something unforgettable to do make the most of your travel and leisure time Uncover the top tourist activities in the worlds bucketlist destinations Book museum tours and tickets in Rome food trips through Naples trekking in Iceland river cruises around Prague outdoor adventures in Bali sightseeing in Budapest and more Use the app as a travel planner or for travel guidance then book travel experiences for the worlds mustsee highlights with excursions and lastminute tickets Tell us how were doing Leave us a review if youre enjoying your GetYourGuide app experience or head over to our help page for further assistance wwwgetyourguidecom","[]"
"com.journiapp.journi","Travel Communities and Journals","Journi Blog Travel Diary","Journi The Photo Book Makers","4.63","500,000+","Photography","Easily record your adventures as beautiful timelines with photos notes maps and more Turn them into beautiful photo books in seconds and have them delivered to your door Use it offline collaborate with friends on the way and sync across all your devices Journi allows you to log your private travel diary whilst on the move and share your journey with loved ones back home Get more from your photos with Journi now its free Makes travel blogging a pleasure Condé Nast Traveler Easy timeline creator its automatic Even if you upload multiple photos at once Journi builds your story automatically grouping them smartly by time and location data Travel Inspiration Explore and search travel stories from around the world and get inspired Find the memories youre looking for Navigate to moments using the timeline or the overview map Shared photobook creation Create stories together with friends upload to a shared journal and use the best images for the photobook High quality images Save your photos in 4x times higher resolution than on other social media platforms for free or subscribe to Premium to save your fullsize photos Minimal battery consumption Journi is optimized for long battery life so you can focus on enjoying and recording your travels Location tracking for your followers Share the adventure with friends and family back home by inviting them to follow your journi via text message other social media platforms Email etc Full privacy control Choose who sees your stories Just for you Secret Only on request or Public Safe storage of your memories With a premium subscription keep your journi safe by saving to Dropbox or Google Drive Use Journi offline The internet shouldnt prevent you from logging your travel diary so with a Premium subscription Journi can be used without it About Your Journi Photo Book Photo books start at 2299 incl worldwide shipping Theyre produced in the Alps from FSCcertified paper using wood from sustainably managed forests Your photo books are personalized products that are made just for you Hence they are not replaceable not returnable and cannot be refunded Please always ensure to carefully check the preview of your book before you place your order Production and shipping times are between 37 days within the EU 510 days for USA and Canada and for all other countries 1016 days We are already working on decreasing both delivery times and our CO2 footprint Terms and conditions httpswwwjourniappcomtermsofservice Privacy Policy httpswwwjourniappcomprivacy About Premium Subscription Get full access to all Journi features with a premium subscription In addition to all the free features this includes High resolution uploads up to 16MP 1TB of space to store images on the app Backup to Dropbox or Google Drive Offline functionality and synchronization of your data across your devices And 10 discounts on all your photo book orders with a 12 month subscription Choose from 1 month 6 month or 12 month Premium subscription plans for just 999 4399 or 5399 Pricing in other countries may vary and actual charges may be converted to local currency Should you choose to subscribe to Journi Premium Membership the purchase will be charged to your Playstore account Your subscription will be renewed automatically at the end of each term unless cancelled 24 hours prior to the end of the subscription period You can manage upgrade downgrade and cancel it in Account Settings in Playstore Visit our website httpsjourniappcom to learn more about how Journi makes your adventures unforgettable For questions assistance httpssupportblogjourniappcom or supportjourniappcom We 3 to hear from you","['Activity Tracking']"
"com.stippl.stippl","Travel Communities and Journals","Stippl The Travel Planner","Stippl","3.7349398","100,000+","Travel Local","Transform Your Travel Experience with Stippl Welcome to Stippl your revolutionary travel companion Say goodbye to the hassle of using multiple apps for planning trips Stippl is the firstofitskind allinone travel planner designed to streamline every aspect of your journey from planning and budgeting to packing tracking and cherishing your travel memories PLAN Your Journey Simplified Drag n Drop Planner Effortlessly organize your route Switch destinations adjust nights and craft your perfect itinerary Transportation Whether its by plane train or by car manage your transport in one place Destination management Add stays mustdo activities and your personal notes to any destination Collaborative Planning Plan with friends in one shared environment Booking overview See whats booked and whats next on your booking list BUDGET Smart Financial Control Expense Estimator Add your upfront costs and get a clear forecast of your travel budget OntheGo Expense Tracking Record expenses and monitor paid and pending amounts Group Expenses Split and settle bills within your travel group PACK HassleFree Preparation PreDefined Packing Lists Start with our carefully curated packing lists Shared Packing Lists Collaborate assign travel members on items that need to be packed once Highfive when youre all packed and ready to go TRAVEL PROFILE Your Travel Hub Favourite Places Save and share your favourite spots Connect Follow friends and family share recommendations and track each others journeys Travel Memories Keep all your travel experiences in one place JOURNAL REELS Your Stories Beautifully Told Photo and Story Journal Document your journey as it unfolds AutoGenerated Travel Reels Turn your photos into stunning reels ready to share with the world DISCOVER Unlimited Inspiration Explore Itineraries Browse through itineraries created by the community and amazing travel influencers CopyPaste Adventure See a journey you love Grab it tweak it and make it yours Embark on a Seamless Journey with Stippl Prepare to turn every trip into an unforgettable story with Stippl","['Activity Tracking']"
"com.traveloka.android","Travel Communities and Journals","Traveloka Book Hotel Flight","Traveloka","4.5552406","50,000,000+","Travel Local","Traveloka Your AllinOne App for Flights Hotels Promos and Travel Deals Looking for a hasslefree way to book your entire trip Traveloka is the complete travel app offering affordable flights cheap airline tickets hotel bookings travel tickets attractions car rentals and airport transfer services all in one place Daily Travel Deals and Promos Enjoy exclusive travel promos every day for both domestic and international travels From air fare to hotel bundles Traveloka helps you find the best cheap flights accommodations and activities at the most competitive prices Flight Booking Made Easy Find and book cheap airline tickets with our powerful flight finder Choose from over 100000 routes from trusted airlines including Singapore Airlines Scoot Jetstar AirAsia Malaysia Airlines Emirates Etihad Qatar Airways Qantas Virgin Australia and more Search by destination compare air ticket prices and book instantly Whether its a business trip or a weekend getaway Traveloka offers the best deals on air plane tickets and air fare Hotel and Resort Booking Worldwide Traveloka makes it simple to find the perfect stay Choose from over 100000 hotels resorts apartments villas and glamping sites worldwide Enjoy flexible options like Pay at Hotel and Pay Near Stay Date to book lastminute Daily hotel promos available from major chains including Accor and Ibis Rent Cars and Use Airport Transfer Services Book ground transportation with ease Choose from a wide selection of vehicles with or without a driver using Traveloka Car Rental Use our airport transfer service to get to your hotel or next location quickly after landing Tickets for Attractions and Activities Discover and book attractions events and experiences easily From Disneyland LEGOLAND and Universal Studios to local tours and theme parks find it all in one app Enable location access to activate personalized trip ideas and nearby recommendations Cruise Packages A New Way to Travel Looking for something different Book the latest cruise packages with Traveloka Set sail on international routes and get access to exclusive travel deals that combine air tickets and cruise benefits in one booking Traveloka Priority More Benefits More Savings Join the AllNew Traveloka Priority program to earn Traveloka Points and Priority XP with every transaction Redeem points for discounts rewards and faster tier upgrades The more you use Traveloka the more you save Reliable Customer Support 247 Available 247 through phone chat and email Multilingual team fluent in English Indonesian Malay Thai and Vietnamese Get instant help via IVAN our inapp Intelligent Virtual Assistant Stay Connected and Inspired Follow Traveloka on Instagram TikTok Facebook and X for the latest travel trends promo updates cheap airline offers and cheaptickets Download the Traveloka app now and book your next trip with ease Whether its flights resorts rent cars or attractions Traveloka makes travel simpler and more affordable","[]"
"easiphone.easibookbustickets","Transportation Booking Bus Train Car Rental","Easybook Bus Train Ferry Car","Easybookcom","3.3030303","1,000,000+","Travel Local","Best Mobile App to Book Bus Tickets Train Tickets Ferry Tickets Affordable Car Rental and Tours in South East Asia Easybookcom is the largest online transport ticket booking app offering all choices of bus tickets train tickets ferry tickets car rental and tour booking across South East Asia Introducing Easybook eWallet Easybook is introducing a whole new cash bonus feature where provide cash bonus instead of just top up purchase Easybook products and make withdrawals Our cash bonus feature is also available in every currency on Easybook Wallet for all countries Our cash bonus up to 7 per annum which is compounded daily will be paid out on a daily basis for every Easybook Wallet user offering more flexibility Cash bonus applies to both principal and accumulated where the cash bonus amount will be rounded up to the nearest 4 decimals Cash Bonus only applies for the amount of cash in your ewallet that lasts for more than 24 hours Get on A Bus Trip Choose from more than 700 bus operators and over 20000 bus routes to all popular travel destinations in South East Asia Bus Destinations include Kuala Lumpur Penang Johor Bahru Ipoh Malacca Cameron Highlands SingaporeSeremban KLIA KLIA2 Genting Highlands Mersing Legoland and many more Travelling between cities has never been easier when you can book bus tickets instantly to all these destinations with Easybook bus tickets online booking app Train Trip Made Easy We are the largest KTM and ETS Train Ticket Booking site in Malaysia with over 2000 Train routes to choose from KTM ETS Train offers superfast and comfortable ride across each state with various train destination points include Hatyai Alor Setar Butterworth Bukit Mertajam Taiping Ipoh KL Sentral Seremban Kluang Johor Bahru Woodlands Singapore and more to book online Commuting between these cities has never been easier with the comfort of KTM and ETS train You can skip the hassle of physically buying the train tickets when you can instantly book these tickets with Easybook train tickets online booking app Travel on Ferry Book a ferry trips to any of your favorite island in Malaysia such as ferry to redang island tioman island langkawi island batam island and bintan island We have the most complete choice of ferry routes and operators with over 100 ferry routes to choose from You can now easily enjoy the enchanting island and beautiful scenery when you can book and buy ferry tickets instantly with Easybook ferry tickets online booking app Rent a Car Most affordable car rental for you All of our car rental operators are local company and offer cheap domestic car rental price Choose from over 100 Car rental companies and more than 1000 car brand All types of booking can be purchased online in just a few simple steps through Easybook app We offer Zero admin fees loyalty points and various discounts available throughout the year Payment can be made via our mobile app securely via all payment options such as Easybook eWallet credit card debit card and bank transfer from all major banks in South East Asia Some of Our Best Operators Include ETS Train KTM Train KTM Berhad Sri Maju Konsortium KBES Transnasional Plusliner Nice 707 Bus The One Travel Tours Five Stars Bus WTS Travel Bus Luxury Tours Singapore Malacca Express Transtar Bus Maju Express Bus JB Transliner Bus KKKL Bus City Express Bus Citiexchange Bus Lapan Lapan Bus Causeway Link Bus Starmart Bus Etika Express Bus Blue Water Express Ferry Bintan Ferry Batam Fast Ferry Singapore Island Cruise Easybook mobile app is available in English Chinese Malay Thai Bahasa Indonesia and Vietnamese Easybook also provide tickets to busonlinetickets redbus eticketing alltickets and catchthatbus","[]"
"com.jatri.jatriuser","Transportation Booking Bus Train Car Rental","Jatri","Jatri","4.25","1,000,000+","Maps Navigation","Looking for a hasslefree and reliable transportation solution in Bangladesh Look no further than Jatri App Our online transportation platform offers a seamless and convenient experience for booking car rentals and bus tickets making your travel experience stressfree and convenient A Wide Range of Services to Choose From Jatri offers a diverse range of services to meet the unique needs of our customers We have everything you need from car rentals to bus tickets to make your travel experience comfortable and hasslefree Rent a Car Online Jatri Rentals Our online car rental service provides an affordable and reliable way to rent a car online with a wide range of vehicles to choose from and competitive pricing Whether you need a car for business leisure or travel weve got you covered Book Bus Tickets Online Our bus ticketing app allows you to easily book and reserve seats on buses for your next trip with realtime tracking and route planning features to ensure a smooth and hasslefree journey With our userfriendly online platform you can easily book and manage your car rental or bus ticket reservation from anywhere in Bangladesh Never Miss a Bus Again Are you worried about finding a bus on time Look no further than Jatri With our smart technology you can easily find and book the bus you need with just a few simple steps Say goodbye to the stress of uncertainty and never worry about missing a bus again Corporate Transportation Solutions At Jatri we also provide corporate transportation solutions to meet the unique needs of our corporate clients Our corporate services include business travel event transportation and employee transportation all of which are designed to offer safe and reliable transportation to your team or clients A Reliable and Convenient Travel Experience At Jatri we take pride in offering our customers the highest customer service and support Our userfriendly online platform topnotch customer service team and diverse range of transportation solutions make us the preferred choice for corporate and B2C services in Bangladesh Book Your Transportation Today Try our online car rental and bus ticketing services today and experience the difference that Jatri can make for your transportation needs Book your transportation today and enjoy a comfortable and hasslefree travel experience with Jatri","['Activity Tracking']"
"com.bookkaru","Transportation Booking Bus Train Car Rental","Bookkaru Buy Tickets Online","Bookkaru","3.33","1,000,000+","Travel Local","Buy tickets for buses trains and flights in Pakistan with the Bookkaru app Our travel booking platform helps travelers all across Pakistan With Bookkaru customers cannot only compare tickets in one simple search but they can also use it as a handy travel planner Bookkaru saves your time and money so you can love the journey Our app helps you find the best bus train or flight tickets for your journey and acts like a travel guide helping you find the best tickets for you From bus bookings you can compare and book travel tickets in 500plus cities Bus Ticket Bookings Book bus tickets across the country with a wide range of famous bus operators Luxury and reliable transport companies for bus bookings Easy access for today and tomorrows date for quick booking Information on Bus boarding points seats and departure dates times Flight Ticket Bookings Travel within Pakistan and abroad Economical flight tickets for oneway and round trips on domestic and international flights Book your flights with one click Train Ticket Bookings Book your train tickets without any hassle Hotel Reservations Largest database of hotels Wide range of hotels from standard to luxury Lowest possible rates of rooms Find a deal by setting a maximum price filter as per your budget Complete hotel information with pictures facilities and descriptions Tour Offers Easily choose and book holiday packages within the country and across the world Modified and fixed departure tours for families businesses and groups Car Rental Bookings Firstever online car booking website Easily manage your car bookings with the app App Key Features Onestop travel solution Bookkaru mobile app is simple to use Easily discover your perfect traveling experience Compare and book the best travel package of your choice View booking details make cancelations request etickets and much more Secure and easy payment methods Pay and get instant confirmation by SMS and Email Complete booking details of customers with the My Bookings option 247 welltrained customer support for all travelrelated queries Payment Methods We accept Jazz Cash Easypaisa Credit Debit Card Bank Al Falah Payfast Visit our website httpsbookkarucom","[]"
"in.redbus.android","Transportation Booking Bus Train Car Rental","redBus Book Bus Train Tickets","redBus Bus Ferry Train IRCTC Auth Partner","4.5984497","50,000,000+","Travel Local","Indias Most Preferred Train Bus Hotel Booking App 56 Cr Users Trust Us 2 Lakhs Bookings Per Day Upto 500 OFF on Your First Bus Booking Use Code RED500 60 OFF on Your First Train Ticket Booking Use Code SUPERB60 20 Off on Chennai Metro Booking Official Bus Booking Partner App for GSRTC APSRTC TSRTC RSRTC KSRTC kerala UPSRTC HRTC OSRTC PRTC 5200 Private Bus Services ie Chalo Bus Flixbus Zingbus YoloBus Fresh Bus VRL Travels NueGo Chartered Bus Orange Travels SVKDT Travels Laxmi Holidays Jabbar Travels IntrCity SmartBus Sangitam SRS Kallada Travels Sugama Tourist more Also IRCTC Authorized Partner App For Train Booking 56 Cr Customers Globally 46 Rating Toprated Change Date or Reschedule Bus for Free Lightning Fast Refund 247 Customer Support Book Bus Train Tickets in just 3 steps Seat Guarantee Get Confirmed Tickets Even on Waitlisted Trains or a 3x Refund Indias Goto App For Booking Private Government RTC Buses Govt State RTC Buses GSRTC Bus Gujarat State Roadways Transport Corporation APSRTC Bus Andhra Pradesh State Road Transport Corporation TSRTC Bus Telangana State Road Transport Corporation RSRTC Bus Rajasthan State Road Transport Corporation UPSRTC Bus Uttar Pradesh State Road Transport Corporation HRTC Bus Himachal Road Transport Corporation KSRTC Bus Kerala State Road Transport Corporation OSRTC Bus Odisha State Road Transport Corporation more redBus has the largest bus listing of GSRTC Gurjarnagari buses APSRTC live track Garuda Buses Indra Volvo buses of TSRTC Parivahan buses of Himachal roadways HRTC UPSRTC Janrat Shatabdi buses OSRTC PRTC RSRTC buses and popular private buses of Chalo Bus Flixbus Zingbus VRL Travels NueGo Chartered Bus Orange Travels SVKDT Travels Laxmi Holidays Jabbar Travels IntrCity SmartBus SRS Travels for booking seater semisleeper sleeper Volvo AC bus tickets Stay connected to your bus journeys with redBus on your Wear OS smartwatch Track active trips get realtime updates and receive haptic alerts no tiles or complications included redBus Ticket Booking Benefits Primo Certified Buses Highrated buses with bestinclass experience ie 4 Rated Buses Friendly Staff Ontime Offers Sleeper Seater SemiSleeper AC Volvo NonAC Intercity Buses Multiple Payment Options Card UPI more FlexiTicket Reschedule Bus for FREE upto 8 hrs before departure Steps to Book Bus Tickets on redBus App Enter source destination travel date Choose from available bus services ie GSRTC APSRTC TSRTC KSRTC Chalo Bus Flixbus NueGo Zingbus Use filters like bus types Volvo AC Sleeper Seater prices ratings to find the best bus Select seats complete payment voila Get bus ticket booking confirmation via emailtext redRail by redBus IRCTC Authorized Partner app for train ticket booking Tatkal booking for IRCTC trains PNR Status Live NTES train running status redRail Benefits Free Cancellation 0 Convenience Fee Instant Refunds on UPI Save big on hotel booking on redBus App Largest Network of budget hotels Available in 2000 cities in India Best Deals on 30k Hotels Hostels Homestays 100 Verified Customer Ratings Reviews 24x7 Support Popular Bus Routes Bangalore to Chennai Bus Hyderabad to Bangalore Chennai to Coimbatore Madurai to Chennai Bus Coimbatore to Bangalore Hyderabad to Vijayawada Chennai to Salem Mumbai to Goa Bus Delhi to Manali Delhi to Shimla Pune to Nagpur Lucknow to Delhi Bus Popular Bus Services Chalo Bus Flixbus Zingbus VRL Travels NueGo Chartered Bus Orange Travels Laxmi Holidays Jabbar Travels IntrCity SmartBus Sangitam Travels SRS Travels Sugama Tourist Sutra Seva Common misspells red bus rebus redbud","['Activity Tracking']"
"de.flixbus.app","Transportation Booking Bus Train Car Rental","FlixBus Book Bus Tickets","Flix SE","4.721608","10,000,000+","Travel Local","With FlixBus you can travel throughout Europe at affordable prices and are ensured a safe journey Discover new cities visit your friends and family as often as you want and go on relaxing holidays Simply book your tickets in the app jump on the bus and enjoy your trip Traveling with FlixBus is so easy theres not much to explain Just download the free app and try it For bookworms that need more details here are some tips to get you started BOOKING Choose your desired connection enter your passenger information choose your preferred payment method and pay for your ticket The advantages of booking through the app Your app is your ticket you dont need to print anything Access exclusive offers available only on the app Easily manage and modify your booking anytime TRAVEL INSPIRATIONS Are you looking forward to your next trip Find your next dream destination with the exploration map and get inspired INFORMATION ON YOUR TRIP You can access your trip information and ticket anytime via your phone and can follow your buss location Let the app guide you to your bus stop Important information such as delays or changes concerning the bus stop will be shared with you via push notification or a text message so you wont miss any information Very important dont forget to allow push notifications BAGGAGE Every ticket includes 1 free carryon bag on board and 1 free suitcase or travel bag Unlike flights or others means of transportation you can easily and affordably bring more baggage with you on the bus Bicycle spaces are also available just choose the option you need during the booking process Our bus drivers are happy to help you stow them away You can find more information concerning rules and costs in our FAQs COMFORT ON BOARD With FlixBus you are guaranteed a seat with a comfortable and adjustable backrest extra legroom private power outlets and we have toilets on board During the trip you can use our free WiFi and buy some snacks and drinks from our drivers Time will fly by with our great selection of movies ebooks games and audiobooks in the FlixBus Onboard Entertainment Portal Onboard services are subject to availability more information about our services on the bus can be found in our FAQs GREEN TRAVEL FlixBus is working to make the entire bus fleet 100 carbonneutral You can offset your carbon footprint with a donation when purchasing your ticket Doesnt it sound Flixtastic See you on board To ensure you have the best travel experience possible we will request your permission to access the following functions Calendar So your trip will be saved in your calendar Location So we can show you to your nearest bus stop Camera So you can scan the QR code on your booking confirmation from PC or print and upload your tickets directly to the app More information can be found in Permissions at the bottom of this page","[]"
"com.wanderu.wanderu","Transportation Booking Bus Train Car Rental","Wanderu Bus Train Tickets","Wanderu Inc","4.377604","100,000+","Travel Local","Wanderu is the simplest way to book bus and train travel Wanderu helps travelers find the best deals on bus and train tickets across the United States Canada and Europe With just a quick search on the Wanderu app you can compare bus and train schedules and prices from hundreds of travel companies in one convenient place to find the bus or train that works best for you Wanderus checkout process makes it easy to book your bus and train tickets on the go hasslefree Our mission is simple we offer you the lowest prices directly from the carrier Prefer to drive Rent a car On Wanderu you will also find hundreds of rental cars with free cancellations on most bookings Just search for trips like you normally would and select the car rental card in the search results to see all available rental car options for your route WHY USE WANDERU No matter the purpose of your trip you can always count on Wanderu to compare all your options and find the cheapest bus tickets and train tickets available Lowest Prices We find the cheapest bus train tickets so you can wander for less Best Travel Options We partner with 500 carriers to bring you the most bus train options Quick Easy Booking Book trips quickly with a simple hasslefree checkout online on our app Fast Customer Support We dont monkey around We respond within minutes to help you out WANDERU FEATURES Search tickets Quickly search for buses and trains in the United States Canada and Europe Compare deals Sort filter and compare bus and train trips from hundreds of carriers in one place Book tickets on the go Save your personal details so you can book your bus trips and train trips quickly and hasslefree Trip details Access your itinerary and get directions to and from the bus and train stations Mobile boarding Access your tickets and board the bus or train using the app with participating carriers Offline tickets Get access to your tickets even when youre not connected to the internet Travel history Keep track of every bus and train trip you have taken Earn points for free travel Refer a friend and you will both earn points that you can exchange for free bus and train tickets Rental cars Search and compare hundreds of car rentals from rentacar dealers in your area WANDERUS OFFICIAL PARTNERS By working directly with the biggest names in the ground travel industry Wanderu is the most efficient way to compare your travel options and buy bus tickets and train tickets online for over two million routes Wanderu is the official partner of hundreds of carriers that offer bus and train service throughout North America and Europe including Buses Greyhound Peter Pan Bus Lines NY Trailways BoltBus Flixbus BlaBlaCar Bus aka BlaBlaBus Tufesa Go Buses Red Arrow El Expreso BestBus RedCoach Vamoose Concord Coach Dartmouth Coach Turimex Ourbus Rider Express Tornado CoachRun Sprinter Bus Megabus Wanda Coach Badger Bus Panda Bus Transportes del Norte TDN and many others Trains Amtrak Acela and Acela Express VIA Rail Deutsche Bahn DB SNCF and many others GET IN TOUCH Need a hand booking a ticket or have a question about a trip We are here to help Chat Visit helpwanderucom to chat with our team Email contactwanderucom Website wwwwanderucom COME WANDER WITH US Facebook facebookcomGoWanderu Twitter GoWanderu Instagram Wanderu Pinterest Wanderu","['Activity Tracking']"
"com.big.my.cruise.ship","Transportation Booking Bus Train Car Rental","My Cruise Idle ship Tycoon","Focus apps","4.6294026","10,000,000+","Casual","This is a cruise ship that will sail around the world From a few ordinary cabins to luxury cabins with everything you need from boring passenger transport to wellequipped dream luxury cruise ships from empty to crowded to a hardtoget ticket from scratch This is a dream luxury cruise built by you Here you will meet guests from all over the world from different places with different professions different hobbies and needs Upgrade and perfect your cruise ship provide them with the best service open their dream vacation and boost your reputation This is a bustling city on the move Here you can build and upgrade more than just the cabin entertainment items dining and fun is naturally essential Movie theaters restaurants juice bars and most importantly toilets A wide variety of facilities all up to your choice Make your super big cruise ship an eyeopener for guests Its a fantasy mall at sea Here you can go to different places some of which are similar and some of which are very different Your guests get the chance to disembark your cruise ship gets the chance to attract new guests and the worlds conversation takes place on your cruise ship The cruise ship is about to set sail so come and join in","[]"
"com.google.android.apps.maps","Transportation Booking Bus Train Car Rental","Google Maps","Google LLC","3.2232406","10,000,000,000+","Travel Local","Explore and navigate the world with confidence using Google Maps Find the best routes with live traffic data and realtime GPS navigation for driving walking cycling and public transport Discover over 250 million businesses and places from restaurants and shops to everyday essentials with photos reviews and helpful information Navigate the world the way you want Get to where you need to go with fuelefficient route options Find the best route with realtime turnbyturn voice and on screen navigation Save time with automatic rerouting based on live traffic incidents and road closures Catch the bus train and rideshare effortlessly with realtime updates Find bike or scooter rentals to get around more easily Plan trips and experiences effortlessly Preview an area before you go eg parking entrances with Street View Use Immersive View to experience what landmarks parks and routes look like and even check the weather so you can be ready in advance Create custom lists of your favorite saved places and share with others Order delivery and takeout make reservations and book hotels Dont get lost with offline maps in an area with bad signal Search for local places and things to do and decide based on user reviews and photos Discover and explore like a local Explore with confidence knowing 500 million users contribute and keep the map up to date each year Avoid the crowds by seeing how busy a place is before you get there Use Lens in Maps to see walking directions overlaid on the real world Filter restaurants by cuisine hours price rating and more Ask questions about a place from dishes to parking and get quick answers Add tiles and complications to your Wear OS device to quickly search and navigate Some features not available in all countries or cities Navigation isnt intended to be used by oversized or emergency vehicles","[]"
"com.taxsee.taxsee","Transportation Booking Bus Train Car Rental","maxim order a taxi food","PT SITO","4.6492205","100,000,000+","Auto Vehicles","The best way to appreciate the convenience of our app is to download it and start using it to order a taxi and other transport Rates vary Ride to the railway station airport or another city Pay by cash or card Enjoy discounts and promo codes Since 2003 weve been developing innovative taxi ordering technologies making our service more modern affordable and safe Our service is helping millions of people save money as they commute and travel Price If you need a cheap taxi every day choose our Economy rate If you value comfort opt for the Comfort rate We also have minivans buses and trucks You can order a delivery of food household cleaning products and other goods or medicine from shops and drugstores You can see your ride price before tapping the Order button which is useful for planning your budget Dont worry about traffic you only pay extra for additional services that were not specified in the order Enjoy the convenience of paying for rides with cash and a credit card You can use a personal account that you refill whenever necessary for corporate or family rides Its easy to get discounted rides if you use a promo code or you are one of our regular clients Order You can order a ride by filling in the From and To address fields or using a city map You can also use your smartphones or tablets location services A scheduled order helps you plan your rides for a convenient time You can provide special requests for your ride to arrange any necessary additional services specify information about children pets or luggage or add another phone number to order a taxi for someone else from your phone A driver can buy goods medicine or groceries and deliver them to your place Launch our app on Wear OS smart watch to track your ride status View a map to see available cars and your drivers movement as he or she approaches your location You can share your location while you are en route This is an important feature for parents who want to know their children are safe Leaving a ride rating affects the drivers rating and helps us improve our service We work since 2003 One of the first ridehailing app in the world You can order maxim taxi in 22 countries","['Activity Tracking']"
"com.traveloka.android","Transportation Booking Bus Train Car Rental","Traveloka Book Hotel Flight","Traveloka","4.5552406","50,000,000+","Travel Local","Traveloka Your AllinOne App for Flights Hotels Promos and Travel Deals Looking for a hasslefree way to book your entire trip Traveloka is the complete travel app offering affordable flights cheap airline tickets hotel bookings travel tickets attractions car rentals and airport transfer services all in one place Daily Travel Deals and Promos Enjoy exclusive travel promos every day for both domestic and international travels From air fare to hotel bundles Traveloka helps you find the best cheap flights accommodations and activities at the most competitive prices Flight Booking Made Easy Find and book cheap airline tickets with our powerful flight finder Choose from over 100000 routes from trusted airlines including Singapore Airlines Scoot Jetstar AirAsia Malaysia Airlines Emirates Etihad Qatar Airways Qantas Virgin Australia and more Search by destination compare air ticket prices and book instantly Whether its a business trip or a weekend getaway Traveloka offers the best deals on air plane tickets and air fare Hotel and Resort Booking Worldwide Traveloka makes it simple to find the perfect stay Choose from over 100000 hotels resorts apartments villas and glamping sites worldwide Enjoy flexible options like Pay at Hotel and Pay Near Stay Date to book lastminute Daily hotel promos available from major chains including Accor and Ibis Rent Cars and Use Airport Transfer Services Book ground transportation with ease Choose from a wide selection of vehicles with or without a driver using Traveloka Car Rental Use our airport transfer service to get to your hotel or next location quickly after landing Tickets for Attractions and Activities Discover and book attractions events and experiences easily From Disneyland LEGOLAND and Universal Studios to local tours and theme parks find it all in one app Enable location access to activate personalized trip ideas and nearby recommendations Cruise Packages A New Way to Travel Looking for something different Book the latest cruise packages with Traveloka Set sail on international routes and get access to exclusive travel deals that combine air tickets and cruise benefits in one booking Traveloka Priority More Benefits More Savings Join the AllNew Traveloka Priority program to earn Traveloka Points and Priority XP with every transaction Redeem points for discounts rewards and faster tier upgrades The more you use Traveloka the more you save Reliable Customer Support 247 Available 247 through phone chat and email Multilingual team fluent in English Indonesian Malay Thai and Vietnamese Get instant help via IVAN our inapp Intelligent Virtual Assistant Stay Connected and Inspired Follow Traveloka on Instagram TikTok Facebook and X for the latest travel trends promo updates cheap airline offers and cheaptickets Download the Traveloka app now and book your next trip with ease Whether its flights resorts rent cars or attractions Traveloka makes travel simpler and more affordable","[]"
